index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,danceability_s,energy_s,valence_s,tempo_s,quality_index,hidden_gem
45737,6L1ejFvyidhSfuckbS2lwB,Sonny Lim,Slack Key Guitar: The Artistry Of Sonny Lim,Pau Hana Rag,22,184720,False,0.339,0.195,3,-20.308,1,0.0406,0.952,0.744,0.104,0.564,189.689,4,guitar,0.34416243654822337,0.195,0.5668341708542712,0.7794199825781108,0.36866553580083156,False
74737,2bli33fs7ikTg3lxlQV8pA,Elba Ramalho;Dominguinhos,Baião De Dois,Gostoso Demais,40,234160,False,0.564,0.606,2,-12.175,1,0.0664,0.599,9.33e-05,0.275,0.803,175.539,4,mpb,0.5725888324873095,0.606,0.807035175879397,0.7212785365613135,0.6618746694555688,False
3136,0lpdGobBIXUFiPaZpDR1Bj,Skillet,Rock Brandneu,Surviving the Game,0,238870,False,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4,alternative,0.5431472081218274,0.979,0.43417085427135677,0.42731292013871763,0.652106020797728,False
3521,5IUGggKb1vh11R6hE0rPpm,Janelle Monáe;Zoë Kravitz,The State of Pop,Screwed,0,302491,True,0.729,0.681,8,-7.582,0,0.0405,0.0442,0.000242,0.27,0.444,106.011,4,alternative,0.7401015228426395,0.681,0.44623115577889444,0.4355924264089542,0.622444226207178,False
86513,0em3bmrNA9Jbiq5AGG9Q3e,Hoolahoop,Hari Untuk Berlari,Angel or Keisha,40,241826,False,0.484,0.759,8,-4.172,1,0.0304,0.413,0.0,0.07,0.388,150.068,4,punk,0.4913705583756345,0.759,0.38994974874371857,0.6166198247949641,0.546773435706451,False
13626,6tXhW3RvKa5md44T7446Tw,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle,Baby Wants to Ride (Re-Directed),Baby Wants to Ride - Re-Directed,8,611666,True,0.8,0.82,7,-7.177,1,0.0631,0.000356,0.816,0.0481,0.873,126.004,4,chicago-house,0.8121827411167513,0.82,0.8773869346733667,0.5177423861413802,0.8365232252633726,True
5411,4LUJzSLpBtgH3dpOH7J7Nf,Hiroyuki Sawano,86―エイティシックス― オリジナル・サウンドトラック,Voices of the Chord,54,182173,False,0.486,0.403,4,-8.345,0,0.0296,0.203,0.00154,0.0677,0.16,141.85,4,anime,0.49340101522842633,0.403,0.16080402010050251,0.5828525878079648,0.35240167844297626,False
86678,44DGNUUvSQjqFxwgFC7wsf,boom boom kid,Frisbee,Lo Único Feo Es No Tener Porque Vivir,40,193333,False,0.577,0.93,2,-4.553,1,0.0679,0.0102,0.000671,0.0893,0.448,92.539,4,punk,0.5857868020304567,0.93,0.450251256281407,0.380236839077626,0.6553460194372879,False
73521,18mfe5YtwXeqhbuSABYVCK,Jan Blomqvist;Animal Trainer,Big Jet Plane,Big Jet Plane - Animal Trainer Remix,44,400926,False,0.89,0.443,0,-8.654,1,0.0497,0.0372,0.385,0.369,0.199,122.002,4,minimal-techno,0.9035532994923857,0.443,0.19999999999999998,0.5012984238121065,0.5155177664974618,False
24411,14T9W9rhv3Gj021FHfyhnD,Model 500;Aisha Jamiel,Deep Space,The Flow,9,248946,False,0.631,0.805,6,-7.465,0,0.0621,0.007,0.0117,0.46,0.484,112.373,4,detroit-techno,0.6406091370558376,0.805,0.48643216080402,0.46173347796788455,0.6440137659532859,False
105136,5WlX7Y1wc3NfuiifGoGJEx,Miso Colt,Elevator Rendezvous,Elevator Rendezvous,45,185000,False,0.821,0.406,8,-14.695,0,0.114,0.952,0.677,0.108,0.637,87.014,4,study,0.8335025380710659,0.406,0.6402010050251256,0.35753496704633236,0.6265678476987304,False
51660,6UeMjHhzYnidHi7I4isoGg,AP Dhillon;Gurinder Gill;Gminxr,Most Wanted,Most Wanted,60,184090,False,0.85,0.573,8,-6.759,1,0.274,0.0439,0.0,0.0871,0.49,88.05,4,hip-hop,0.8629441624365481,0.573,0.4924623115577889,0.36179182486070705,0.6428021579981124,False
104859,0wA3AZzA0gp0wfSS0SpZt5,Melendi;Mau y Ricky,La Boca Junta,La Boca Junta,62,227312,False,0.663,0.836,11,-5.111,1,0.0384,0.464,0.0,0.0554,0.802,154.952,4,spanish,0.6730964467005076,0.836,0.8060301507537688,0.6366878687770162,0.7717088658180922,False
96678,2lS6uHU9ebUHTatXdQTG6p,Jorge Aragão,Ao vivo 3,Novos tempos - Ao vivo,37,311360,False,0.464,0.573,7,-10.407,1,0.0392,0.85,0.000681,0.542,0.558,90.987,4,samba,0.47106598984771575,0.573,0.5608040201005026,0.3738597702282925,0.5349566699827394,False
660,7MlPySldFcJ9R3mSFvGV4y,Masaharu Fukuyama,AKIRA,彼方で,29,272320,False,0.459,0.57,4,-5.672,1,0.0293,0.199,0.0,0.137,0.361,72.978,4,acoustic,0.46598984771573604,0.57,0.3628140703517587,0.2998619397465608,0.466267972689165,False
35678,6f4ZEtnZs3NpDK2FdeyYl1,Edson Lima e Gatinha Manhosa,20 Grandes Sucessos: A Voz de Quem Te Ama,História do Amor,39,223920,False,0.492,0.892,0,-4.767,1,0.0906,0.0118,0.0,0.367,0.736,169.401,4,forro,0.499492385786802,0.892,0.7396984924623115,0.6960578866919778,0.7103969594163712,False
53740,364Am4PI1b6FQc0wUUH7AS,Matoma;Brando,House Anthems,The Bender,1,184320,False,0.707,0.882,6,-7.46,1,0.0385,0.0606,0.0131,0.105,0.208,125.007,4,house,0.7177664974619289,0.882,0.20904522613065324,0.5136457768354618,0.6029372411975273,False
110411,19XDJlw6WxC4XOKC1LGKid,Armin van Buuren;Laura V;Avicii,Drowning,Drowning - Avicii Remix,51,204321,False,0.533,0.849,11,-7.148,1,0.036,0.0365,0.00232,0.379,0.281,126.944,4,trance,0.5411167512690356,0.849,0.28241206030150756,0.5216047860887859,0.5575096038568477,False
72660,3HhaSocKwTptze7PySNZlW,A Day To Remember,Bad Vibrations (Deluxe Edition),Paranoia,62,200676,True,0.409,0.992,3,-2.803,0,0.108,4.82e-05,2.03e-06,0.1,0.344,149.859,4,metalcore,0.41522842639593904,0.992,0.3457286432160803,0.6157610571470835,0.5843190232040064,False
109626,0kfCf8GLQDZFZZIhVtHZvk,Charlotte de Witte,Asura EP,Asura,51,469612,False,0.731,0.902,11,-10.807,1,0.0511,0.0122,0.899,0.111,0.409,136.014,4,techno,0.7421319796954314,0.902,0.4110552763819095,0.5588728366451359,0.6850624186924469,False
82521,0ivrqdSNVmReUeSkNexBDx,The Arrivals,Marvels of Industry,I'm Sorry For Saying I'm Sorry,22,121666,False,0.247,0.819,0,-6.312,1,0.0484,0.000893,0.00375,0.38,0.494,177.834,4,power-pop,0.25076142131979695,0.819,0.49648241206030147,0.7307085449435432,0.5220812777933662,False
32513,5QRhs05R9MOXHQC2OOn5bq,Innellea,Distorted Youth EP,Loss Of Hope,45,439024,False,0.682,0.927,5,-6.129,0,0.0373,0.133,0.842,0.0918,0.113,122.998,4,electronic,0.6923857868020304,0.927,0.11356783919597989,0.5053909241819108,0.5776512086660034,False
90737,2Jfsnt07szICCDxFEvgBNP,Estela Nuñez,Estela Núñez (Con Mariachi),No Volveré,30,200026,False,0.417,0.161,0,-15.638,1,0.0356,0.483,0.0,0.715,0.484,97.312,4,rock-n-roll,0.42335025380710656,0.161,0.48643216080402,0.39984879115099514,0.35692747153704224,False
81136,4O0ymDK32zylHELT506JPI,The Weeknd,Halloween Party 2022,Blinding Lights,0,201573,False,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4,pop,0.5197969543147208,0.796,0.3457286432160803,0.7026856006442812,0.5538418658436003,False
5859,3sFdaHo9D3hfiFt2wVi6a5,Kenshi Yonezu,M八七,M八七,65,263120,False,0.633,0.719,1,-8.329,1,0.0418,0.3,2.23e-05,0.34,0.334,112.013,4,anime,0.6426395939086295,0.719,0.335678391959799,0.4602542609667505,0.5657726619561428,False
30859,7y3c1oJMY1CwwtOZ84Qovu,Regard;Years & Years,Hallucination,Hallucination,74,174794,True,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,4,edm,0.6974619289340102,0.788,0.6723618090452261,0.5054813207764245,0.7192745793264121,False
36660,0hOW6iNtMXxl9UB70gt8Bc,Caballero & JeanJass;Lomepal,High & Fines Herbes,Brillant,34,160746,True,0.735,0.567,1,-8.228,1,0.171,0.0242,1.3e-05,0.417,0.408,106.146,4,french,0.7461928934010151,0.567,0.41005025125628136,0.43614713278437944,0.5744143815524322,False
6660,1oNgtfuBBsQP30U4B5N60w,Manes,Slow Motion Death Sequence,Poison Enough for Everyone,17,273066,False,0.534,0.759,6,-8.391,0,0.0435,0.0125,0.477,0.61,0.141,119.924,4,black-metal,0.5421319796954315,0.759,0.1417085427135678,0.4927600545666716,0.48094684080299976,False
27411,3QSzbe5jUceSc0IyAFJ4LD,Zero T,Dream Logic,Dream Logic,18,319097,False,0.671,0.928,8,-3.704,0,0.0732,0.000164,0.729,0.273,0.634,174.002,4,drum-and-bass,0.6812182741116751,0.928,0.6371859296482412,0.7149631017536939,0.7488014012533055,False
107859,3O6l5P4tTtHl3jN1vtrNlo,Tove Lo;Kylie Minogue,Sunshine Kitty,Really don’t like u (feat. Kylie Minogue),47,225104,False,0.599,0.619,4,-6.658,0,0.0736,0.215,6.11e-05,0.0856,0.265,109.326,4,synth-pop,0.6081218274111675,0.619,0.2663316582914573,0.44921354962773036,0.4978178285675416,False
39411,3DNRdudZ2SstnDCVKFdXxG,Ludwig van Beethoven;Paul Lewis,"Beethoven: Piano Sonatas, Vol.3","Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",69,315426,False,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,3,german,0.18680203045685279,0.00527,0.15175879396984923,0.7010338083263481,0.11461027480890067,False
10521,1Lu4MHevzkeT1KeNUyU3Wo,Hybrid,Symphony,Symphony - Original Mix,14,740600,False,0.577,0.91,10,-12.534,0,0.0429,0.0268,0.652,0.122,0.486,131.884,4,breakbeat,0.5857868020304567,0.91,0.4884422110552763,0.5419029304932367,0.6614096710285776,False
16859,31MPMuJJoYfX91Myeqi8ob,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 8. Variation VII",4,62325,False,0.354,0.194,2,-20.373,1,0.034,0.989,0.961,0.251,0.67,145.106,3,classical,0.3593908629441624,0.194,0.6733668341708543,0.5962312837959995,0.4089192323716722,False
87678,6e3mKhIpIyvUkbeQ0cSLPQ,Mariano Barba,Nuestro Punto G,Me Gustas,43,203066,False,0.693,0.461,2,-8.051,1,0.0397,0.721,0.000178,0.0722,0.429,147.921,4,r-n-b,0.7035532994923857,0.461,0.4311557788944723,0.607797938957645,0.5319030261289527,False
77660,0HifRAxIjuvd7XBJEviQOK,Martinho Da Vila;Djonga,Era de Aquarius,Era de Aquarius,44,178207,False,0.895,0.516,4,-7.075,0,0.294,0.548,0.0,0.19,0.783,136.076,4,pagode,0.9086294416243654,0.516,0.7869346733668341,0.55912759068422,0.7371880383303999,False
46411,5O8NTmi6nq47lg0XKHzUZg,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),Housetime! (Original Mix) - Extended Mix,8,385534,False,0.538,0.866,4,-3.674,0,0.0827,0.000866,0.013,0.357,0.0355,100.016,4,happy,0.5461928934010152,0.866,0.03567839195979899,0.41095935440395776,0.482623761786938,False
72513,7yhN7C46ts8tAKHoNRrBL6,We Came As Romans;Zero 9:36,Daggers,Daggers,57,194093,True,0.435,0.961,7,-3.658,1,0.141,6.16e-05,0.000134,0.384,0.427,148.016,4,metalcore,0.4416243654822335,0.961,0.42914572864321604,0.6081882878884999,0.6105900313751499,False
64411,0B1HBdtLt2ebn2iHPPn65L,Dean Martin,Jingle Bell Rock 2022,"Baby, It's Cold Outside",0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,0.44568527918781725,0.196,0.5276381909547738,0.5324400506220929,0.38977449004753034,False
81859,3LOVW8lNXFD9ZAUDvLIOR5,Atif Aslam;Shalmali Kholgade,Tera Naam Doon (Lofi Mix),Tera Naam Doon (Lofi Mix),39,231428,False,0.561,0.404,0,-10.193,1,0.0324,0.735,0.0186,0.164,0.52,139.774,4,pop,0.5695431472081218,0.404,0.5226130653266331,0.5743224364347583,0.49871873751158496,False
92678,7FMXSSzIRW8aJwUPfzXsa2,Roy Orbison,Mystery Girl,She's a Mystery to Me,52,254960,False,0.431,0.485,0,-11.844,1,0.0279,0.0326,0.27,0.157,0.699,177.329,4,rockabilly,0.43756345177664974,0.485,0.7025125628140703,0.7286335322058413,0.5416920048635733,False
26678,0r18bT9WjOsecZfmUhjSmG,Alan Menken;Howard Ashman;Ellen Green,Little Shop Of Horrors,Somewhere That's Green - 1982 Original Cast,21,235533,False,0.434,0.106,7,-20.119,1,0.0463,0.921,9.97e-05,0.327,0.261,110.736,4,disney,0.44060913705583754,0.106,0.2623115577889447,0.4550071495488388,0.2696402316149274,False
22521,2RvluPimiBzerjtXE87AdI,Gideon,Out of Control,SOUTHWIND,23,249828,False,0.594,0.989,10,-3.246,0,0.131,0.000372,0.000274,0.12,0.186,115.999,4,death-metal,0.6030456852791878,0.989,0.18693467336683414,0.476632480318196,0.5929934528820073,False
42513,5XPeGv8zY3kqkxKYAcQRV3,Couple Skate,Human Resources,Masturbation Is My Name,13,118785,False,0.386,0.903,2,-6.518,1,0.166,4.73e-05,0.00846,0.606,0.178,123.354,4,grindcore,0.39187817258883245,0.903,0.17889447236180903,0.5068537054385879,0.49125754831688057,False
43678,3vpItm0ZKfoWWhMyrUFjPa,HELLYEAH,HELLYEAH,Matter of Time,28,226026,True,0.434,0.984,10,-2.151,0,0.104,0.000553,1.44e-06,0.14,0.324,102.278,4,groove,0.44060913705583754,0.984,0.3256281407035176,0.4202537678944168,0.583412425919785,False
57626,62xTWuLB2JucUM9lCmr7kj,Ritviz,Mimmi,Aas Paas,47,98412,False,0.633,0.452,7,-9.119,1,0.0531,0.0162,0.151,0.169,0.402,114.058,4,indie,0.6426395939086295,0.452,0.4040201005025125,0.46865703532041486,0.4995532314703807,False
6626,6bKp7enSiddwKgfJ49Zkq4,LIK,Carnage,Dr Duschanka,18,264499,False,0.147,0.992,11,-4.652,1,0.0941,3.62e-06,0.0111,0.548,0.123,157.405,4,black-metal,0.14923857868020302,0.992,0.1236180904522613,0.6467670890652992,0.42161888971082145,False
53626,6NhxG3vfaRVzFosetdRITN,Years & Years,"Anímate, es viernes",Starstruck,0,207755,False,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,4,house,0.5634517766497462,0.879,0.6944723618090451,0.46781059448087703,0.7123080461529305,True
6513,36BpdNhpc6BuY53BopgMyu,Gehenna,Seen Through The Veils Of Darkness (The Second Spell),Shairak Kinnummh,17,305066,False,0.0999,0.899,9,-2.658,0,0.0599,3.61e-06,0.969,0.319,0.163,158.671,4,black-metal,0.1014213197969543,0.899,0.16381909547738693,0.651969002185954,0.38808013842478034,False
35136,2G1NkbB4TJj6GlMd6CrwvZ,Calcinha Preta,"Ao Vivo no Recife, Vol. 18",Ainda Te Amo,47,251053,False,0.595,0.526,9,-6.173,1,0.0255,0.487,0.0,0.373,0.489,101.98,4,forro,0.6040609137055837,0.526,0.49145728643216074,0.4190293049323669,0.5405060667125815,False
92740,4iUTK39pDuDaSBLAnkkkfQ,Imelda May,Mayhem,Johnny Got A Boom Boom - Radio Edit,24,157320,False,0.733,0.886,7,-3.523,1,0.0363,0.0236,0.00962,0.285,0.865,110.561,4,rockabilly,0.7441624365482233,0.886,0.8693467336683416,0.4542880857288431,0.8331697234055216,False
1740,3ZucFCxCGG9Jv1xuPJQF6t,BaianaSystem;ÀTTØØXXÁ,Outras Cidades,Calamatraca (ÀTTØØXXÁ Remix),19,182773,False,0.748,0.626,4,-6.909,0,0.212,0.0135,4.66e-05,0.0385,0.44,149.933,4,afrobeat,0.7593908629441624,0.626,0.4422110552763819,0.6160651184195388,0.6092006394068481,False
58737,4IfSKs8cR2DAond1rUDIFA,Assemblage 23,Endure,Bravery,23,311851,False,0.566,0.941,10,-7.947,1,0.0314,0.0122,0.0019,0.0727,0.667,130.021,4,industrial,0.5746192893401014,0.941,0.6703517587939698,0.5342479825123678,0.7286570160446905,False
100660,38NY49T4OlgIXjOSY1RKz8,Lars Frederiksen and the Bastards,Viking,1%,33,166466,False,0.331,0.992,4,-2.725,0,0.0749,0.000615,0.0,0.21,0.828,181.567,4,ska,0.33604060913705586,0.992,0.8321608040201004,0.7460472034580806,0.7200671377190521,False
50737,5tCEbEcupMpNzgWcZyLnl0,Dream Evil,The Book of Heavy Metal,Let's Make Rock,21,244000,False,0.464,0.939,5,-3.959,1,0.0748,1.17e-05,0.0031,0.081,0.329,130.051,4,heavy-metal,0.47106598984771575,0.939,0.33065326633165826,0.5343712505957957,0.5802397520597914,False
31859,2CkaHCJGoUlG0u3f69G84H,Farasat Anees,Dill Laggi,Dill Laggi,43,262000,False,0.651,0.647,1,-6.385,0,0.0391,0.0557,0.0837,0.096,0.215,180.07,4,electro,0.6609137055837563,0.647,0.21608040201005022,0.7398961260950314,0.5079980358646022,False
28626,20f06VeRkb2nqOwuV3eYik,DM Galaxy;Tyler Fiore,Paralyzed,Paralyzed,44,229776,False,0.539,0.871,9,-4.263,1,0.0549,0.0027,0.00338,0.16,0.144,140.015,4,dub,0.5472081218274112,0.871,0.14472361809045223,0.5753126900382952,0.5209772466392878,False
66859,4VX39ulMXYlgBivW2UHdze,Desmond Dennis,Desmond Cool Jams,Brush Your Teeth,9,173798,False,0.765,0.423,10,-6.311,0,0.0412,0.517,0.0,0.35,0.737,127.823,4,kids,0.7766497461928934,0.423,0.7407035175879396,0.5252165409332216,0.6467844212602777,False
98859,4JloN5dBiVokxofXYFcmGR,Alan Menken;Disney,The Little Mermaid,"Main Titles - The Little Mermaid - From ""The Little Mermaid""/Score",47,86186,False,0.203,0.183,7,-16.966,1,0.0348,0.812,0.873,0.27,0.182,89.598,4,show-tunes,0.20609137055837565,0.183,0.18291457286432158,0.36815245796558355,0.19066864780756573,False
107521,3hxRKXzZS0XRYGZ123JDNH,Synapson;Victor Démé,Convergence,Djon maya maï (feat. Victor Démé),64,194706,False,0.79,0.647,8,-6.732,0,0.0375,0.2,0.109,0.0766,0.749,105.012,4,synth-pop,0.8020304568527918,0.647,0.7527638190954773,0.43148759923080715,0.7339314253160897,False
18411,6gvzZ0E4uTFXRqCQDc8Z0R,Greg Proops,In the Ball Park,A Basket of Kisses,22,334656,True,0.501,0.473,1,-16.415,1,0.889,0.601,0.0,0.776,0.71,89.093,4,comedy,0.5086294416243654,0.473,0.7135678391959798,0.3660774452278816,0.5650657602734483,False
80626,3WVHfTd7xz9VPYJQFpOp8j,Sonu Nigam;Shreya Ghoshal,Soulful Sonu Nigam Specials,Main Agar Kahoon,59,308158,False,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17e-06,0.46,0.371,146.868,3,pop-film,0.5411167512690356,0.436,0.3728643216080402,0.6034712292293279,0.4499936909590252,False
75660,7o9RE92xHlgmGpjA2o3DMT,Maire Brennan,Perfect Time,Perfect Time,48,285773,False,0.18,0.273,10,-15.523,1,0.0361,0.847,3.09e-05,0.173,0.103,171.833,4,new-age,0.18274111675126903,0.273,0.10351758793969848,0.7060508193218612,0.1864195682303225,False
71660,5FZxsHWIvUsmSK1IAvm2pp,Foo Fighters,In Your Honor,Best of You,76,255626,False,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4,metal,0.37157360406091366,0.94,0.3708542713567839,0.5349752642045922,0.5608092918058992,False
35737,32ufNAwm8N7yHwbLa4Ch4t,Kara Veia,A Cara Metade das Vaquejadas,Agora É Minha Vez,39,174893,False,0.785,0.774,7,-4.631,1,0.0973,0.304,0.0,0.0591,0.933,88.057,4,forro,0.7969543147208121,0.774,0.9376884422110553,0.3618205874135069,0.8362142523106225,False
43136,3w5x1B7KOXuZ1zUZANmyn4,Preto no Branco;Kennto,Ninguém Explica Deus (Preto no Branco) [Kennto Remix],Ninguém Explica Deus (Preto no Branco) [Kennto Remix],41,173280,False,0.64,0.903,4,-6.138,0,0.171,0.0197,0.000142,0.167,0.38,125.095,4,groove,0.649746192893401,0.903,0.38190954773869346,0.5140073632135167,0.6448852468773648,False
40411,7tztN3e5IFxhOYV7KQgsuu,Marquinhos Gomes,Ele Não Desiste de Você (Ao Vivo no Via Show Rio de Janeiro),Não Morrerei - Ao Vivo,42,327826,False,0.348,0.604,11,-6.371,1,0.038,0.453,0.0,0.573,0.481,127.841,4,gospel,0.35329949238578673,0.604,0.48341708542713563,0.5252905017832782,0.4802388592709741,False
34626,4fN0dQGDaV4Hg7Gd7mBOE0,The Head And The Heart,The Head and the Heart,Rivers and Roads,57,284000,False,0.5,0.197,0,-8.93,1,0.0354,0.717,3.22e-05,0.0755,0.177,131.243,3,folk,0.5076142131979695,0.197,0.1778894472361809,0.5392691024439952,0.2941678868113835,False
106660,0Kk7kohYw6pxdD6EqFN6xG,Håkan Hellström,Du gamla du fria,Pärlor,36,313726,False,0.527,0.87,2,-5.746,1,0.108,0.355,0.000109,0.383,0.306,119.999,4,swedish,0.5350253807106599,0.87,0.307537688442211,0.49306822477524115,0.5708543563842903,False
61411,3BLav8QKSWmODwpHgFFTzI,Shiritsu Ebisu Chugaku,金八,バタフライエフェクト,22,267826,False,0.519,0.978,1,-1.542,1,0.0868,0.00558,0.008,0.218,0.726,169.025,4,j-idol,0.5269035532994923,0.978,0.7296482412060301,0.6945129267130155,0.7448505981685075,False
67136,1F4sE8N4KROqjI5GeBDiDQ,J Balvin,Perreo Tenebroso Vol. 4,Reggaeton,0,158800,False,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.062,4,latin,0.7583756345177665,0.74,0.5547738693467337,0.7234275101490723,0.6843831679548334,False
80740,102YVYHLNfgkfQP3qvDqsD,D. Imman;VV Prassanna;Vandana Srinivasan,Rummy (Original Motion Picture Soundtrack),Koodamela Koodavechi,58,300373,False,0.694,0.695,4,-5.035,0,0.0276,0.324,0.0,0.177,0.668,120.057,4,pop-film,0.7045685279187817,0.695,0.671356783919598,0.4933065430698684,0.6903084372794598,False
76678,7sqWXHDZ4lNBNZB1JUxlrl,José Carreras,Recital de Canciones,Aquellos Ojos Verdes,20,224266,False,0.276,0.227,3,-14.881,1,0.0438,0.991,0.343,0.131,0.128,113.819,4,opera,0.2802030456852792,0.227,0.128643216080402,0.4676749995891064,0.21194875392189372,False
67859,5br09BQU134gRX5M6HMnmr,Ozuna;TINI,OzuTochi,Un Reel,62,203840,False,0.715,0.744,9,-4.963,1,0.0487,0.233,0.000159,0.122,0.746,163.005,4,latin,0.7258883248730964,0.744,0.7497487437185929,0.6697771313051625,0.7398790228638964,False
78521,3a6s9pfIqMoZ4ot7WiwIl5,Anstandslos & Durchgeknallt,Party EP,Schnaps,28,142320,False,0.918,0.67,7,-8.089,1,0.103,0.188,0.000176,0.0722,0.634,119.985,4,party,0.9319796954314721,0.67,0.6371859296482412,0.4930106996696415,0.7463885416932378,False
27513,2Csh5mBrKsQz7STqTg1ow6,Logistics;Holly Drummond,Electric Sun,Still Life,18,254627,False,0.517,0.699,10,-4.174,0,0.055,0.00269,0.258,0.0763,0.222,173.994,4,drum-and-bass,0.5248730964467004,0.699,0.22311557788944722,0.7149302302647799,0.4823295581120492,False
23513,3fvsxmytTns1ApIWBqfANZ,Jess Bays;Poppy Baskcomb,Temptation (feat. Poppy Baskcomb),Temptation (feat. Poppy Baskcomb),63,172197,False,0.744,0.703,3,-8.111,0,0.048,0.0195,0.00449,0.141,0.819,125.023,3,deep-house,0.7553299492385787,0.703,0.8231155778894471,0.5137115198132899,0.7604818423760086,False
67678,5AwXAAPFy9Jxfx4ZwkPsJe,Kevin Roldan;Bryant Myers;Lyanno,Halloween 2022 Perreo Vol. 1,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latin,0.7248730964467004,0.671,0.6442211055276381,0.6973973998652269,0.6800314006581129,False
89626,7ytbVby5rfR6JtS6LX9UDo,Adassa,Tropical Vibes,Llego el bailador,0,223043,False,0.706,0.796,4,-4.597,0,0.0374,0.133,1.3e-06,0.0782,0.793,149.986,4,reggaeton,0.7167512690355329,0.796,0.7969849246231155,0.6162828920335947,0.7699120645528827,True
740,1T7Tqsfkz0Ntbwta2hHebY,Days N Daze,Rogue Taxidermy,Fate of a Coward,28,175046,False,0.583,0.534,2,-11.147,0,0.0411,0.569,0.0,0.351,0.943,123.094,4,acoustic,0.5918781725888325,0.534,0.9477386934673365,0.5057853820488799,0.6912056220187229,False
626,1CtfA9JkJ5cJQgpO7wEj4V,Beyond The Guitar,"Guitar Covers, Vol. 2","He's A Pirate (From ""Pirates of the Caribbean"")",30,163813,False,0.57,0.454,2,-7.613,0,0.0987,0.881,0.889,0.0983,0.381,101.476,4,acoustic,0.5786802030456852,0.454,0.38291457286432157,0.4169584011307792,0.47186492530333557,False
91660,1NhPKVLsHhFUHIOZ32QnS2,OneRepublic,Waking Up,Secrets,76,224693,False,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,4,rock,0.5238578680203045,0.764,0.3778894472361809,0.6082088325690711,0.5552491050854952,False
58660,6XN91pyNTEtP2o1SZY5Cwk,Marilyn Manson,Antichrist Superstar,Antichrist Superstar,51,314266,False,0.384,0.833,11,-9.797,0,0.0779,0.000777,0.00489,0.18,0.357,172.015,4,industrial,0.3898477157360406,0.833,0.35879396984924616,0.7067986456946567,0.5272138951950955,False
36513,0BKzMLvouXW9khQeFiOOTz,MR TOUT LE MONDE,For Real,For Real,55,181732,False,0.421,0.724,2,-6.747,1,0.0328,0.0175,0.0254,0.182,0.262,179.992,3,french,0.4274111675126903,0.724,0.2633165829145728,0.739575629078119,0.47157591680908767,False
21678,5Wwr2S7QZTR5PVJn6jhgdk,Chronixx,Dread & Terrible,Here Comes Trouble,59,234586,False,0.758,0.786,4,-4.897,0,0.108,0.156,0.0,0.0658,0.786,83.495,4,dancehall,0.7695431472081218,0.786,0.7899497487437186,0.3430756208602469,0.7818309653172801,False
47513,7n3WO6ESKS1uCI9fgkGs66,Ten Years After,A Space in Time (Deluxe Version),I'd Love to Change the World - 2004 Remaster,67,224133,False,0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,4,hard-rock,0.38883248730964465,0.516,0.3728643216080402,0.4854461482832865,0.425898936305895,False
44859,05tn6MGYoFRaXPYQpZmPcc,Red,Until We Have Faces,Faceless,52,203520,False,0.293,0.904,11,-4.155,0,0.0736,1.92e-05,0.0,0.103,0.294,172.168,4,grunge,0.29746192893401013,0.904,0.29547738693467335,0.7074273129201387,0.4989797719562279,False
47136,1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0,244053,False,0.79,0.606,4,-7.699,1,0.0519,0.014,0.00488,0.133,0.903,135.276,4,hard-rock,0.8020304568527918,0.606,0.907537688442211,0.555840441792811,0.7718560484316676,True
54859,3nSfJkSb7xRtrtJMKohXGc,Plaid;Björk,Not For Threes,Lilith,37,278933,False,0.744,0.499,3,-12.428,0,0.0359,0.0986,0.295,0.178,0.668,101.008,4,idm,0.7553299492385787,0.499,0.671356783919598,0.4150354190293049,0.6418955777193922,False
